GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000181744	3	143690640	143767561	22	15	54850040	5.0399	2.3293e-07	C3orf58
ENSG00000152952	3	145787227	145881440	44	30	54850040	7.0955	6.4465e-13	PLOD2
ENSG00000114698	3	145910126	145968966	23	15	54850040	4.5574	2.5894e-06	PLSCR4
ENSG00000163746	3	146109208	146213778	75	9	54850040	2.7332	0.0031362	PLSCR2
ENSG00000188313	3	146232967	146262651	14	10	54850040	4.8414	6.4474e-07	PLSCR1
ENSG00000231213	3	146294342	146324003	67	8	54850040	2.9434	0.001623	PLSCR5
ENSG00000174963	3	147103833	147124647	6	4	54850040	2.6737	0.0037509	ZIC4
ENSG00000152977	3	147111209	147228080	45	32	54850040	6.2208	2.4731e-10	ZIC1
ENSG00000144891	3	148415571	148460795	19	6	54850040	3.2336	0.00061122	AGTR1
ENSG00000153002	3	148508889	148577974	37	21	54850040	4.5611	2.544e-06	CPB1
ENSG00000163751	3	148583043	148614983	12	7	54850040	3.4848	0.00024628	CPA3
ENSG00000163754	3	148709128	148745419	50	9	54850040	3.5642	0.00018247	GYG1
ENSG00000071794	3	148747914	148804341	79	12	54850040	3.5386	0.00020116	HLTF
ENSG00000163755	3	148847371	148891519	51	12	54850040	3.0064	0.0013219	HPS3
ENSG00000047457	3	148880197	148939842	23	14	54850040	5.1318	1.4353e-07	CP
ENSG00000163762	3	149036285	149052201	23	7	54850040	2.931	0.0016895	TM4SF18
ENSG00000169908	3	149086809	149095652	2	1	54850040	1.9843	0.02361	TM4SF1
ENSG00000169903	3	149191761	149221068	11	8	54850040	5.428	2.8494e-08	TM4SF4
ENSG00000018408	3	149235022	149454501	151	30	54850040	3.8759	5.3114e-05	WWTR1
ENSG00000114744	3	149456257	149470286	4	2	54850040	3.6448	0.00013381	COMMD2
ENSG00000206199	3	149478892	149686172	73	41	54850040	6.726	8.7214e-12	ANKUB1
ENSG00000082996	3	149530495	149679926	56	32	54850040	5.9297	1.5173e-09	RNF13
ENSG00000070087	3	149682691	149768575	25	18	54850040	6.3655	9.7303e-11	PFN2
ENSG00000268175	3	149689066	149690535	1	1	54850040	1.2834	0.099671	AC117395.1
ENSG00000196428	3	150126122	150184218	16	11	54850040	5.0271	2.4901e-07	TSC22D2
ENSG00000120742	3	150259781	150321015	21	14	54850040	4.8142	7.3884e-07	SERP1
ENSG00000144895	3	150264465	150302029	14	10	54850040	4.2252	1.1939e-05	EIF2A
ENSG00000198843	3	150320662	150348222	10	7	54850040	3.4685	0.00026167	SELT
ENSG00000163645	3	150377672	150421758	41	11	54850040	4.2606	1.0194e-05	FAM194A
ENSG00000181788	3	150458914	150481264	13	9	54850040	3.6316	0.00014082	SIAH2
ENSG00000214237	3	150588832	150612089	9	6	54850040	4.0496	2.5654e-05	FAM188B2
ENSG00000260234	3	150600784	150659530	27	11	54850040	3.8218	6.6248e-05	RP11-166N6.3
ENSG00000163646	3	150643950	150690786	16	12	54850040	4.7652	9.4323e-07	CLRN1
ENSG00000144893	3	150803484	151154860	153	43	54850040	4.4675	3.9565e-06	MED12L
ENSG00000174944	3	150929905	150996255	29	11	54850040	3.2422	0.00059303	P2RY14
ENSG00000138271	3	151011891	151034740	9	5	54850040	3.3544	0.00039763	GPR87
ENSG00000181631	3	151044100	151047336	1	1	54850040	1.9431	0.026002	P2RY13
ENSG00000169313	3	151055168	151102600	18	11	54850040	4.8304	6.8113e-07	P2RY12
ENSG00000152580	3	151143172	151176497	21	5	54850040	2.3243	0.010055	IGSF10
ENSG00000197953	3	151451704	151479127	18	6	54850040	2.8763	0.0020118	AADACL2
ENSG00000114771	3	151531825	151546276	21	4	54850040	2.7091	0.003373	AADAC
ENSG00000198829	3	151591431	151602405	6	2	54850040	1.9362	0.026422	SUCNR1
ENSG00000152601	3	151961617	152183569	93	34	54850040	4.17	1.5227e-05	MBNL1
ENSG00000169860	3	152552736	152555841	1	1	54850040	2.0206	0.021663	P2RY1
ENSG00000181467	3	152880029	152886265	2	1	54850040	2.1062	0.017592	RAP2B
ENSG00000237787	3	153202284	153220486	7	5	54850040	3.388	0.00035205	C3orf79
ENSG00000114790	3	153838792	153975616	160	8	54850040	2.3749	0.0087767	ARHGEF26
ENSG00000174953	3	153990335	154042286	52	6	54850040	3.083	0.0010247	DHX36
ENSG00000174948	3	154055461	154147504	122	14	54850040	3.2331	0.00061226	GPR149
ENSG00000196549	3	154741913	154901497	70	40	54850040	6.0222	8.6027e-10	MME
ENSG00000114805	3	155093369	155462856	172	32	54850040	3.2541	0.00056871	PLCH1
ENSG00000214919	3	155459933	155461515	1	1	54850040	2.1685	0.01506	AC104472.1
ENSG00000174928	3	155480401	155524140	9	6	54850040	3.4165	0.00031721	C3orf33
ENSG00000169359	3	155538813	155572218	14	10	54850040	4.0527	2.531e-05	SLC33A1
ENSG00000163655	3	155588325	155661815	40	12	54850040	2.9168	0.0017684	GMPS
ENSG00000169282	3	155755490	156256545	289	76	54850040	5.569	1.2809e-08	KCNAB1
ENSG00000114850	3	156257929	156272973	38	5	54850040	2.5083	0.0060652	SSR3
ENSG00000163659	3	156391024	156424559	16	11	54850040	4.2023	1.3212e-05	TIPARP
ENSG00000197980	3	156543270	156763918	379	22	54850040	4.174	1.4967e-05	LEKR1
ENSG00000163660	3	156864297	156878549	7	3	54850040	2.324	0.010063	CCNL1
ENSG00000197415	3	156977531	157251408	120	29	54850040	3.4981	0.00023427	VEPH1
ENSG00000163661	3	157154578	157161417	1	1	54850040	1.8359	0.033183	PTX3
ENSG00000174899	3	157261035	157395538	70	41	54850040	5.876	2.1018e-09	C3orf55
ENSG00000174891	3	157823644	158263519	176	82	54850040	7.5386	2.3759e-14	RSRC1
ENSG00000178053	3	158288952	158325041	20	11	54850040	4.2599	1.0227e-05	MLF1
ENSG00000168827	3	158362067	158410364	15	11	54850040	5.0615	2.08e-07	GFM1
ENSG00000079257	3	158363611	158390482	9	6	54850040	3.6252	0.00014437	LXN
ENSG00000118849	3	158414681	158450485	14	9	54850040	4.6977	1.3155e-06	RARRES1
ENSG00000118855	3	158449987	158547508	32	21	54850040	5.2521	7.5185e-08	MFSD1
ENSG00000250588	3	158680024	159615155	641	87	54850040	5.425	2.8982e-08	IQCJ-SCHIP1
ENSG00000214216	3	158680717	158984096	250	47	54850040	4.1459	1.6923e-05	IQCJ
ENSG00000151967	3	159557650	159615149	14	10	54850040	5.2576	7.2964e-08	SCHIP1
ENSG00000168811	3	159706537	159713806	2	1	54850040	3.6896	0.00011229	IL12A
ENSG00000242107	3	159733811	159749210	7	5	54850040	4.9248	4.2216e-07	LINC01100
ENSG00000180044	3	159943423	159945999	3	2	54850040	2.6843	0.0036342	C3orf80
ENSG00000248710	3	159945241	160167617	109	26	54850040	3.718	0.00010041	RP11-432B6.3
ENSG00000068885	3	159974774	160117668	62	14	54850040	2.9922	0.0013847	IFT80
ENSG00000113810	3	160117062	160152750	18	10	54850040	3.7705	8.1459e-05	SMC4
ENSG00000213186	3	160150233	160203561	31	12	54850040	3.1387	0.00084843	TRIM59
ENSG00000186432	3	160212783	160283376	61	8	54850040	2.1579	0.015466	KPNA4
ENSG00000179674	3	160394948	160396233	1	1	54850040	1.5518	0.060355	ARL14
ENSG00000163590	3	160473390	160796695	163	23	54850040	2.8887	0.0019345	PPM1L
ENSG00000169255	3	160801671	160823172	8	5	54850040	4.1911	1.3883e-05	B3GALNT1
ENSG00000169251	3	160822484	160971320	53	35	54850040	6.8751	3.0969e-12	NMD3
ENSG00000196542	3	161062580	161090668	10	7	54850040	3.9891	3.3167e-05	SPTSSB
ENSG00000182447	3	161214596	161221730	2	1	54850040	2.2567	0.012013	OTOL1
ENSG00000090402	3	164696686	164796283	45	28	54850040	5.569	1.2812e-08	SI
ENSG00000121871	3	164904508	164914897	10	3	54850040	2.1671	0.015114	SLITRK3
ENSG00000114200	3	165490692	165555260	47	8	54850040	2.7156	0.0033077	BCHE
ENSG00000169064	3	166958075	167099134	171	20	54850040	3.2186	0.00064416	ZBBX
ENSG00000114204	3	167159577	167196792	21	9	54850040	3.4472	0.00028324	SERPINI2
ENSG00000174776	3	167196472	167371771	144	29	54850040	3.3357	0.00042548	WDR49
ENSG00000114209	3	167401086	167452727	17	12	54850040	4.4327	4.6521e-06	PDCD10
ENSG00000163536	3	167453031	167543356	23	16	54850040	5.6044	1.0449e-08	SERPINI1
ENSG00000173905	3	167726465	167813763	37	23	54850040	5.0955	1.739e-07	GOLIM4
ENSG00000085276	3	168801287	169381406	426	95	54850040	6.9067	2.4796e-12	MECOM
ENSG00000184378	3	169484709	169487683	9	2	54850040	2.6651	0.0038487	ACTRT3
ENSG00000085274	3	169490619	169507504	21	5	54850040	2.6824	0.0036546	MYNN
ENSG00000171757	3	169511216	169530774	45	5	54850040	2.1642	0.015224	LRRC34
ENSG00000188306	3	169539710	169555563	30	4	54850040	2.9564	0.0015561	LRRIQ4
ENSG00000114248	3	169556967	169587718	55	8	54850040	2.8575	0.0021351	LRRC31
ENSG00000187033	3	169629360	169656963	23	7	54850040	3.0062	0.0013226	SAMD7
ENSG00000008952	3	169684423	169716161	26	18	54850040	5.6761	6.8897e-09	SEC62
ENSG00000173890	3	169755717	169803191	78	10	54850040	4.6437	1.711e-06	GPR160
ENSG00000173889	3	169804520	169899537	122	16	54850040	4.9429	3.8476e-07	PHC3
ENSG00000163558	3	169940153	170023769	60	32	54850040	6.8097	4.8888e-12	PRKCI
ENSG00000136603	3	170075466	170114623	82	21	54850040	6.0506	7.2149e-10	SKIL
ENSG00000013297	3	170136653	170578169	426	87	54850040	6.3542	1.0477e-10	CLDN11
ENSG00000013293	3	170177372	170303863	88	41	54850040	5.4513	2.5e-08	SLC7A14
ENSG00000163584	3	170582664	170588272	4	2	54850040	2.4552	0.0070398	RPL22L1
ENSG00000163577	3	170606204	170626482	18	8	54850040	3.0537	0.0011303	EIF5A2
ENSG00000163581	3	170714137	170744539	55	6	54850040	2.4697	0.0067619	SLC2A2
ENSG00000154310	3	170779128	171178197	230	98	54850040	6.2106	2.6391e-10	TNIK
ENSG00000075651	3	171318195	171528740	342	19	54850040	3.1276	0.00088122	PLD1
ENSG00000183657	3	171509580	171527714	39	6	54850040	2.6304	0.0042648	PP13439
ENSG00000186329	3	171561139	171656505	68	24	54850040	3.7214	9.9054e-05	TMEM212
ENSG00000075420	3	171757418	172119455	251	54	54850040	4.3172	7.9014e-06	FNDC3B
ENSG00000203443	3	172034218	172039513	2	1	54850040	2.6571	0.0039403	AC092964.1
ENSG00000121858	3	172223298	172241297	3	2	54850040	1.9005	0.028681	TNFSF10
ENSG00000144959	3	172348039	172429008	127	20	54850040	5.1911	1.0455e-07	NCEH1
ENSG00000114346	3	172468472	172539264	21	16	54850040	5.3789	3.7468e-08	ECT2
ENSG00000144962	3	172607148	172859058	136	38	54850040	3.8663	5.525e-05	SPATA16
ENSG00000169760	3	173114074	174004434	822	90	54850040	5.945	1.3825e-09	NLGN1
ENSG00000177694	3	174156363	175523428	678	174	54850040	8.4082	2.0813e-17	NAALADL2
ENSG00000177565	3	176737143	176915261	161	24	54850040	3.2739	0.00053039	TBL1XR1
ENSG00000197584	3	177990720	178562217	364	72	54850040	5.4225	2.9381e-08	KCNMB2
ENSG00000172667	3	178735011	178790067	33	8	54850040	2.6962	0.0035064	ZMAT3
ENSG00000121879	3	178865902	178957881	30	18	54850040	4.9282	4.1497e-07	PIK3CA
ENSG00000171121	3	178957530	178984790	27	11	54850040	3.4016	0.00033491	KCNMB3
ENSG00000121864	3	179040779	179053323	5	3	54850040	2.3667	0.0089736	ZNF639
ENSG00000171109	3	179065480	179112719	24	6	54850040	2.5367	0.0055944	MFN1
ENSG00000114450	3	179116990	179169378	53	11	54850040	2.8602	0.0021168	GNB4
ENSG00000136518	3	179280668	179306196	13	3	54850040	2.138	0.016258	ACTL6A
ENSG00000136522	3	179306073	179322442	4	1	54850040	1.6627	0.048184	MRPL47
ENSG00000136521	3	179322478	179345435	13	4	54850040	2.1203	0.016988	NDUFB5
ENSG00000058056	3	179370543	179507189	84	44	54850040	6.1094	5e-10	USP13
ENSG00000114757	3	179512746	179754841	231	35	54850040	3.4376	0.00029349	PEX5L
ENSG00000163728	3	180319918	180335616	4	2	54850040	2.6748	0.0037388	TTC14
ENSG00000145075	3	180320646	180588793	117	73	54850040	7.6099	1.3711e-14	CCDC39
ENSG00000114416	3	180585929	180700541	34	19	54850040	4.6058	2.0546e-06	FXR1
ENSG00000205981	3	180701497	180707562	1	1	54850040	2.2168	0.013318	DNAJC19
ENSG00000181449	3	181429714	181432221	2	1	54850040	2.552	0.0053547	SOX2
ENSG00000058063	3	182511288	182639423	41	29	54850040	6.8408	3.9364e-12	ATP11B
ENSG00000043093	3	182655862	182703741	36	13	54850040	3.0891	0.0010039	DCUN1D1
ENSG00000078070	3	182733006	182833863	45	30	54850040	5.9584	1.2735e-09	MCCC1
ENSG00000078081	3	182840001	182881627	17	12	54850040	5.4182	3.0099e-08	LAMP3
ENSG00000053524	3	182895831	183146566	208	46	54850040	4.0554	2.5023e-05	MCF2L2
ENSG00000176597	3	182971032	183016292	25	17	54850040	5.0312	2.4374e-07	B3GNT5
ENSG00000172578	3	183205319	183273477	55	14	54850040	3.0205	0.0012616	KLHL6
ENSG00000114796	3	183353356	183402265	18	12	54850040	4.5235	3.0417e-06	KLHL24
ENSG00000163872	3	183415606	183530413	59	36	54850040	6.0376	7.8202e-10	YEATS2
ENSG00000180834	3	183533664	183543382	3	2	54850040	2.4286	0.007578	MAP6D1
ENSG00000175193	3	183547173	183602721	48	9	54850040	2.8716	0.0020421	PARL
ENSG00000114770	3	183637722	183735803	105	7	54850040	2.5708	0.0050733	ABCC5
ENSG00000186090	3	183749332	183757157	9	2	54850040	2.1292	0.016619	HTR3D
ENSG00000178084	3	183770835	183778459	6	3	54850040	2.7637	0.0028576	HTR3C
ENSG00000186038	3	183814852	183824783	2	1	54850040	2.0419	0.020581	HTR3E
ENSG00000145191	3	183852826	184402546	340	122	54850040	7.6323	1.1527e-14	EIF2B5
ENSG00000161202	3	183873176	183891398	11	6	54850040	2.825	0.002364	DVL3
ENSG00000161203	3	183892477	183901879	10	6	54850040	3.4795	0.0002512	AP2M1
ENSG00000161204	3	183903811	183911800	9	5	54850040	2.8222	0.0023849	ABCF3
ENSG00000145198	3	183948217	183960117	5	3	54850040	3.5695	0.00017882	VWA5B2
ENSG00000214160	3	183960089	183967336	3	2	54850040	2.7134	0.0033297	ALG3
ENSG00000145194	3	183967438	184010819	23	6	54850040	2.7393	0.0030788	ECE2
ENSG00000175166	3	184016497	184026842	10	6	54850040	4.0167	2.9507e-05	PSMD2
ENSG00000114867	3	184032283	184053146	10	6	54850040	3.8699	5.4446e-05	EIF4G1
ENSG00000175182	3	184053714	184064063	9	5	54850040	4.009	3.0491e-05	FAM131A
ENSG00000114859	3	184063973	184079439	9	6	54850040	3.7345	9.4027e-05	CLCN2
ENSG00000163882	3	184079506	184086384	3	2	54850040	2.95	0.0015887	POLR2H
ENSG00000090534	3	184089723	184095932	1	1	54850040	1.5596	0.059426	THPO
ENSG00000090539	3	184097861	184108524	5	3	54850040	2.8005	0.0025512	CHRD
ENSG00000224153	3	184119325	184157436	16	10	54850040	4.3248	7.6352e-06	RP11-433C9.2
ENSG00000182580	3	184279572	184300197	15	11	54850040	5.5028	1.8686e-08	EPHB3
ENSG00000156931	3	184529931	184770402	102	47	54850040	5.0406	2.32e-07	VPS8
ENSG00000187068	3	184795838	184870802	50	12	54850040	2.9938	0.0013777	C3orf70
ENSG00000113790	3	184908412	184999778	50	10	54850040	2.854	0.0021584	EHHADH
ENSG00000073803	3	185000729	185206885	124	36	54850040	4.2528	1.0555e-05	MAP3K13
ENSG00000163900	3	185194284	185216845	26	5	54850040	2.1882	0.014326	TMEM41A
ENSG00000163898	3	185224050	185270401	81	8	54850040	2.4347	0.0074522	LIPH
ENSG00000163904	3	185300284	185351339	10	7	54850040	3.577	0.00017381	SENP2
ENSG00000073792	3	185361527	185542844	71	46	54850040	6.676	1.228e-11	IGF2BP2
ENSG00000163915	3	185430316	185447575	5	3	54850040	3.9056	4.6988e-05	C3orf65
ENSG00000136527	3	185633694	185655924	13	10	54850040	5.1323	1.4308e-07	TRA2B
ENSG00000244405	3	185764097	185828107	19	14	54850040	5.047	2.2434e-07	ETV5
ENSG00000058866	3	185823457	186080026	126	77	54850040	7.2287	2.438e-13	DGKG
ENSG00000213139	3	186256230	186264491	2	1	54850040	2.6963	0.003506	CRYGS
ENSG00000113838	3	186263862	186288332	20	6	54850040	3.3552	0.00039652	TBCCD1
ENSG00000090520	3	186285192	186315061	18	5	54850040	2.8643	0.0020896	DNAJB11
ENSG00000145192	3	186330712	186339107	6	2	54850040	1.8855	0.029679	AHSG
ENSG00000090512	3	186353758	186370930	13	9	54850040	4.3761	6.0413e-06	FETUB
ENSG00000113905	3	186378005	186396029	6	4	54850040	3.6033	0.0001571	HRG
ENSG00000113889	3	186435065	186461743	23	3	54850040	1.7229	0.042451	KNG1
ENSG00000156976	3	186500994	186507689	4	2	54850040	2.9464	0.0016075	EIF4A2
ENSG00000163918	3	186507669	186524847	8	5	54850040	3.329	0.00043576	RFC4
ENSG00000181092	3	186560463	186576252	13	3	54850040	2.5291	0.0057186	ADIPOQ
ENSG00000073849	3	186648274	186796341	96	40	54850040	4.425	4.8221e-06	ST6GAL1
ENSG00000163923	3	186838736	186898696	79	18	54850040	3.6154	0.00014993	RPL39L
ENSG00000175077	3	186915274	186919253	2	1	54850040	1.7423	0.040727	RTP1
ENSG00000127241	3	186935942	187009810	49	14	54850040	3.0748	0.0010532	MASP1
ENSG00000157005	3	187386694	187388187	1	1	54850040	1.4917	0.067892	SST
ENSG00000198471	3	187416047	187420345	2	1	54850040	2.2729	0.011515	RTP2
ENSG00000228804	3	187420101	187451637	7	5	54850040	3.019	0.001268	RP11-211G3.3
ENSG00000113916	3	187439165	187463515	20	13	54850040	5.3047	5.6426e-08	BCL6
ENSG00000145012	3	187871072	188608460	408	132	54850040	7.6561	9.5816e-15	LPP
ENSG00000188001	3	188665003	189043093	159	99	54850040	7.7712	3.8858e-15	TPRG1
ENSG00000073282	3	189349205	189615068	272	61	54850040	4.8953	4.9067e-07	TP63
ENSG00000090530	3	189674517	189840226	202	13	54850040	2.1656	0.015173	LEPREL1
ENSG00000163347	3	190023490	190040264	26	8	54850040	3.0182	0.0012715	CLDN1
ENSG00000113946	3	190040330	190129932	57	15	54850040	3.3676	0.00037909	CLDN16
ENSG00000198398	3	190146444	190167665	9	6	54850040	3.8615	5.6339e-05	TMEM207
ENSG00000196083	3	190231840	190375843	66	38	54850040	6.2751	1.7475e-10	IL1RAP
ENSG00000205835	3	190570666	190610218	12	7	54850040	3.8852	5.1124e-05	GMNC
ENSG00000188729	3	190917030	190983404	69	7	54850040	2.632	0.0042447	OSTN
ENSG00000188958	3	190984957	191048325	54	7	54850040	2.4344	0.0074591	UTS2B
ENSG00000152492	3	191046866	191116459	81	7	54850040	2.1661	0.015154	CCDC50
ENSG00000114279	3	191857184	192485553	372	91	54850040	5.7464	4.5587e-09	FGF12
ENSG00000180611	3	192514604	192635950	67	32	54850040	4.3562	6.6167e-06	MB21D2
ENSG00000127252	3	192958914	192995527	21	16	54850040	6.0645	6.62e-10	HRASLS
ENSG00000187527	3	192992579	193096632	64	16	54850040	3.1446	0.00083158	ATP13A5
ENSG00000127249	3	193119866	193310900	85	53	54850040	7.4351	5.2236e-14	ATP13A4
ENSG00000198836	3	193310933	193415612	40	27	54850040	5.6308	8.9665e-09	OPA1
ENSG00000114315	3	193853934	193856521	4	2	54850040	2.8958	0.001891	HES1
ENSG00000178772	3	194060494	194072057	11	4	54850040	2.6232	0.0043559	CPN2
ENSG00000172061	3	194075976	194090472	10	5	54850040	2.9539	0.0015691	LRRC15
ENSG00000178732	3	194115550	194119995	2	1	54850040	1.9947	0.023036	GP5
ENSG00000133657	3	194123401	194219093	36	23	54850040	5.7948	3.4193e-09	ATP13A3
ENSG00000145014	3	194308402	194354418	22	14	54850040	5.4206	2.9694e-08	TMEM44
ENSG00000041802	3	194361517	194393206	43	4	54850040	1.6976	0.04479	LSG1
ENSG00000173950	3	194789008	194991896	65	39	54850040	5.1669	1.19e-07	XXYLT1
ENSG00000114331	3	194995465	195163807	65	36	54850040	5.6947	6.1811e-09	ACAP2
ENSG00000184203	3	195241221	195270209	32	4	54850040	2.1497	0.015791	PPP1R2
ENSG00000189058	3	195295573	195311076	13	7	54850040	3.692	0.00011125	APOD
ENSG00000176945	3	195447753	195467994	17	11	54850040	4.1408	1.7307e-05	MUC20
ENSG00000145113	3	195473636	195539148	68	34	54850040	5.1684	1.1808e-07	MUC4
ENSG00000061938	3	195590235	195638816	28	19	54850040	6.5962	2.1098e-11	TNK2
ENSG00000072274	3	195754054	195809060	60	15	54850040	3.3803	0.0003621	TFRC
ENSG00000163958	3	195924320	195938308	12	7	54850040	4.3808	5.9118e-06	ZDHHC19
ENSG00000163959	3	195938358	195970049	34	10	54850040	3.2799	0.00051913	SLC51A
ENSG00000161217	3	195941093	196014828	85	12	54850040	2.9307	0.0016909	PCYT1A
ENSG00000272741	3	195975101	196045093	115	8	54850040	2.6588	0.0039205	RP11-447L10.1
ENSG00000213123	3	196018090	196045170	50	3	54850040	2.5085	0.0060616	TCTEX1D2
ENSG00000273331	3	196042953	196065244	34	5	54850040	2.4482	0.0071782	TM4SF19
ENSG00000145107	3	196046213	196065374	28	4	54850040	2.3635	0.0090528	TM4SF19
ENSG00000163960	3	196074533	196159345	54	11	54850040	3.1246	0.00089023	UBXN7
ENSG00000163961	3	196195654	196230639	68	7	54850040	2.4201	0.0077587	RNF168
ENSG00000214097	3	196233748	196242237	3	2	54850040	2.3174	0.01024	SMCO1
ENSG00000185798	3	196281056	196295545	10	7	54850040	4.7494	1.0203e-06	WDR53
ENSG00000174013	3	196295482	196315930	25	3	54850040	2.2656	0.011737	FBXO45
ENSG00000174004	3	196366557	196388875	11	8	54850040	4.1415	1.725e-05	NRROS
ENSG00000163964	3	196366646	196462878	54	23	54850040	3.6716	0.0001205	PIGX
ENSG00000174007	3	196433148	196439164	13	3	54850040	1.689	0.045606	CEP19
ENSG00000180370	3	196466728	196559518	37	28	54850040	6.6457	1.5094e-11	PAK2
ENSG00000119231	3	196594727	196661585	91	11	54850040	3.02	0.0012638	SENP5
ENSG00000114503	3	196662273	196669468	12	3	54850040	2.5546	0.0053153	NCBP2
ENSG00000119227	3	196673214	196695931	15	8	54850040	3.6889	0.00011263	PIGZ
ENSG00000163975	3	196715492	196756687	31	23	54850040	6.0803	5.999e-10	MFI2
ENSG00000075711	3	196769431	197026171	123	72	54850040	6.95	1.8265e-12	DLG1
ENSG00000161267	3	197236654	197300194	30	21	54850040	5.6292	9.0524e-09	BDH1
ENSG00000145016	3	197398264	197476598	42	27	54850040	5.5303	1.5981e-08	KIAA0226
ENSG00000122068	3	197464050	197514467	36	23	54850040	5.4381	2.692e-08	FYTTD1
ENSG00000186001	3	197518097	197615307	80	37	54850040	4.7966	8.07e-07	LRCH3
ENSG00000114473	3	197615946	197687013	33	18	54850040	4.2319	1.1587e-05	IQCG
ENSG00000182899	3	197676858	197683481	2	1	54850040	1.9389	0.026259	RPL35A
ENSG00000185621	3	197687071	197770591	35	23	54850040	4.6262	1.8618e-06	LMLN
ENSG00000197701	4	53179	88099	22	5	54850040	2.1533	0.015649	ZNF595
ENSG00000186777	4	264464	299110	11	6	54850040	3.4347	0.00029665	ZNF732
ENSG00000131127	4	331603	378653	18	13	54850040	4.5919	2.1956e-06	ZNF141
ENSG00000182903	4	419604	492945	22	16	54850040	5.1589	1.2419e-07	ZNF721
ENSG00000174227	4	492989	533985	35	13	54850040	3.39	0.00034948	PIGG
ENSG00000133256	4	619373	664571	28	21	54850040	5.5802	1.201e-08	PDE6B
ENSG00000169020	4	666225	668127	2	1	54850040	1.8196	0.034408	ATP5I
ENSG00000215375	4	667369	675822	7	5	54850040	3.5366	0.00020264	MYL5
ENSG00000169026	4	675618	683230	9	5	54850040	3.0545	0.0011272	MFSD7
ENSG00000185619	4	699537	764428	53	24	54850040	4.2859	9.0992e-06	PCGF3
ENSG00000168993	4	778745	819986	29	18	54850040	5.362	4.1148e-08	CPLX1
ENSG00000178950	4	843064	926161	90	11	54850040	2.5111	0.006017	GAK
ENSG00000127419	4	926175	952444	28	10	54850040	3.362	0.00038688	TMEM175
ENSG00000145214	4	952675	980683	26	5	54850040	2.3343	0.0097899	DGKQ
ENSG00000145217	4	972861	987228	7	3	54850040	2.1375	0.01628	SLC26A1
ENSG00000127415	4	980785	998316	5	3	54850040	3.174	0.00075176	IDUA
ENSG00000127418	4	1003724	1020685	10	6	54850040	4.2003	1.3328e-05	FGFRL1
